"id","block","avp04","avp48","avp812","trial"
164,"Second",8.475201584183,0.47947493877158,0.520861519121891,1
164,"Second",7.12241443261124,0.283916781052836,0.187379589311694,10
164,"Second",8.83188054807983,0.559710485415036,0.333898698174734,2
164,"Second",7.34705833706039,0.678218994096313,0.419222691031201,3
164,"Second",5.95967251439159,0.184852938584099,0.138628507439568,4
164,"Second",7.10728950331784,0.190672525485112,0.0916910108907289,5
164,"Second",10.5523467685153,0.306827964025609,0.149042485649266,6
164,"Second",11.7968474205267,0.553417988417977,0.402699435468835,7
164,"Second",6.02912819268156,0.27308713746446,0.179602380553253,8
164,"Second",9.58760069211793,0.433179299287632,0.431934875768858,9
996,"First",9.91864783759054,0.369330690713996,0.0562523728588122,1
996,"First",7.74874263139597,0.180679015412783,0.0239684087585796,10
996,"First",8.30955621608653,0.104381178883229,0.0259799451514565,2
996,"First",8.09390590163869,0.148017674478712,0.0529046282971286,3
996,"First",7.31116962612455,0.0867907627149397,0.0164762836297992,4
996,"First",3.34474888853278,0.00876976902751418,0.002065361170873,5
996,"First",8.90694071589408,0.201687276862359,0.0487205404611419,6
996,"First",4.98184352194065,0.0421565045564014,0.00700866376862679,7
996,"First",10.119845396633,0.37990101819549,0.0473939767032506,8
996,"First",8.06916226435679,0.0490433481407726,0.00858348045981945,9
173,"Second",11.2208738441608,0.237446528332845,0.119560955099537,1
173,"Second",10.6237405316929,0.0710376039569503,0.0884193688702683,10
173,"Second",6.0062767626494,0.0565865315906953,0.0488045497668867,2
173,"Second",12.8810533850722,0.105835403539562,0.0666697826981131,3
173,"Second",8.909072428901,0.169081762154475,0.168484453602254,4
173,"Second",7.9282106964034,0.0578712868921907,0.065785045327602,5
173,"Second",10.5802940725393,0.105103055128086,0.124959124803456,6
173,"Second",6.78041317595845,0.124919975943992,0.147698171760106,7
173,"Second",11.4793235411039,0.107306665366008,0.114674859954142,8
173,"Second",3.06502470100474,0.0471445536312817,0.0617845883088113,9
214,"First",7.5336131874016,0.0484423681899582,0.0260125239708968,1
214,"First",10.9705307925878,0.240814304297907,1.23952014702881,10
214,"First",9.37998225318404,0.108922918207465,0.183597171906417,2
214,"First",4.46957153732462,0.0151135574635407,0.0185349359011596,3
214,"First",6.86304855320071,0.0843417541589743,0.440624543078521,4
214,"First",10.5361061370128,0.185764889446846,0.325211079357883,5
214,"First",7.03507971208133,0.23081711118847,0.42794655749053,6
214,"First",9.36132507582538,0.151741709259479,0.16761753762174,7
214,"First",12.7719177167283,0.211432147994213,0.86210866081453,8
214,"First",7.65720590051112,0.110457611271157,0.522467520522301,9
298,"Second",7.90774114009955,0.131727915892524,0.0661667299209447,1
298,"Second",7.57345439477372,0.0760220664296631,0.0489737487916289,10
298,"Second",8.35916542682916,0.107987464765213,0.0857088742745442,2
298,"Second",3.79388540562732,0.022135432904158,0.0153385453634216,3
298,"Second",5.2902523383776,0.0721839115280564,0.0366809987733208,4
298,"Second",3.47806403898528,0.0379975659499199,0.0337419475195454,5
298,"Second",2.74821490545437,0.0331541991321612,0.0172297474129324,6
298,"Second",3.48506730874876,0.0462908349658317,0.0179512733230111,7
298,"Second",2.46849189498526,0.0131979773059978,0.00913355930119055,8
298,"Second",6.06772240153933,0.063182510879969,0.0269329728454171,9
55,"First",6.31988557267699,0.0328205809925352,0.0141984314837739,1
55,"First",2.76053660228477,0.0193360220902705,0.0142858000961131,10
55,"First",4.33124099227445,0.042572707014894,0.0196042945115974,2
55,"First",5.13982049580821,0.0753179689491994,0.0367630904927774,3
55,"First",10.5032947574668,0.12475911531008,0.0641958228353056,4
55,"First",7.67673360192659,0.107541465112647,0.0711572658402746,5
55,"First",6.77505031080675,0.0751914489839602,0.0386523936476117,6
55,"First",6.30737567544563,0.0553420768276732,0.0477300072557186,7
55,"First",8.47056086944894,0.181782709227474,0.0967304665459968,8
55,"First",5.15411109027007,0.0606309378161318,0.0539859412236697,9
494,"Second",3.14352135354302,0.0359235472658663,0.0199008927631531,1
494,"Second",4.25139434351896,0.0260708668232059,0.0209018718314712,10
494,"Second",8.64201957124594,0.11685676145378,0.0720972951471658,2
494,"Second",7.60275689146566,0.163210860619409,0.159488117141286,3
494,"Second",12.2088022628346,0.303376377646368,0.171676941754415,4
494,"Second",9.87332066089674,0.124853387278172,0.0596442112345535,5
494,"Second",8.38958724296994,0.0696720820660538,0.0248759174842706,6
494,"Second",4.90953011346552,0.0769314422571043,0.0206630135983072,7
494,"Second",4.9431987809799,0.0222225105807501,0.00993554231510635,8
494,"Second",4.86531407956901,0.177260924230219,0.0465513666027536,9
989,"First",3.73067877712101,0.0466517317159774,0.0158162989360435,1
989,"First",5.75482206384578,0.016643221468829,0.00795307821192499,10
989,"First",4.49328882272223,0.0400060032198663,0.0138745837638898,2
989,"First",4.64117549404731,0.0391643554232856,0.0102949061641849,3
989,"First",5.83617007763524,0.0516593185907256,0.0214809208712744,4
989,"First",12.7332944236491,0.384186494874741,0.0750671342840496,5
989,"First",5.69032528635317,0.0469392148109825,0.015620618312628,6
989,"First",9.97353364367375,0.0874351647136295,0.069063207231428,7
989,"First",10.3118731059936,0.129783248455252,0.133920597986197,8
989,"First",6.39104481480447,0.173026861033591,0.233618241710611,9
217,"Second",8.53372440694753,0.109376075627044,0.0992674237498275,1
217,"Second",8.13971438641636,0.216343732514729,0.07058959784703,10
217,"Second",12.8411502108368,0.657226703768125,0.311722252099394,2
217,"Second",9.63512557945106,0.20413625116443,0.0747636753336194,3
217,"Second",4.7000310726924,0.107234190466478,0.0529565343613744,4
217,"Second",6.65877294404612,0.141888937508121,0.0708997578963026,5
217,"Second",8.01758857124428,0.210868830421233,0.0884462631782691,6
217,"Second",7.02471540486396,0.0852210114342949,0.04241823755124,7
217,"Second",6.54286622860124,0.192108112775289,0.0560178958758268,8
217,"Second",5.36681004270649,0.335689701762035,0.0788661141711228,9
362,"First",4.79409293776553,0.0735905930449797,0.0189990246741473,1
362,"First",5.85777986679664,0.151099102713359,0.0481458064947748,10
362,"First",6.44643339034061,0.198282112946926,0.0357010547891803,2
362,"First",7.51237535523068,0.0664069367779044,0.0221246224825449,3
362,"First",6.57420611984884,0.0805425692101519,0.0248910784434237,4
362,"First",7.25468064696756,0.0713747722300707,0.0133010485055984,5
362,"First",7.79409842648275,0.290039780500663,0.0263860919148926,6
362,"First",7.70631732184903,0.163842961912983,0.0457226692667854,7
362,"First",8.53905333142276,0.0869148309354602,0.0309697638120999,8
362,"First",9.56566375097494,0.256717120012453,0.0969376881798752,9
876,"Second",5.40007985401048,0.0603637681698371,0.0252432627787596,1
876,"Second",7.11438004391049,0.0605529521950898,0.0469645427307817,10
876,"Second",7.10624876970801,0.24168402064099,0.0712855696839081,2
876,"Second",5.79074023581525,0.0665320542324257,0.0247210225978356,3
876,"Second",6.42263441191168,0.0576082874806055,0.0361448693466241,4
876,"Second",6.69451129561168,0.064592627174492,0.0403343278781022,5
876,"Second",4.85510026879563,0.0453091843666215,0.0239973594916206,6
876,"Second",9.29467748528511,0.0734659028961162,0.0566988801362103,7
876,"Second",8.24483277806561,0.0819286768855442,0.064692624226442,8
876,"Second",2.27811683578085,0.018287005140749,0.00950624922925284,9
912,"First",6.73974624715303,0.172893783514062,0.0918912332267423,1
912,"First",8.71122199768187,0.178966449005556,0.263692996259178,10
912,"First",4.63423463757348,0.126743583772908,0.156155398456601,2
912,"First",10.6517823651795,0.320695990367938,0.402034258037088,3
912,"First",8.03829119476243,0.17468316228044,0.313593051698026,4
912,"First",10.5716282389092,0.311007106815985,0.488702322562509,5
912,"First",6.77540009633476,0.309134394549077,0.368020608799032,6
912,"First",11.509548228598,0.678896222113712,0.450365065389012,7
912,"First",9.64090478370996,0.281535689897583,0.26250850781019,8
912,"First",7.30327495501673,0.151535127621167,0.123831280657222,9
176,"Second",12.782607089496,0.210317694471012,0.0787220228439431,1
176,"Second",16.1211126409898,0.304904820197012,0.11876774797301,10
176,"Second",7.54521518828343,0.196984800432373,0.0480784186803707,2
176,"Second",8.24303815966384,0.112304009333548,0.0364383216731366,3
176,"Second",9.6944381345686,0.1565893204896,0.0916922711122249,4
176,"Second",3.48248206842419,0.0532012612700097,0.0224852475473311,5
176,"Second",5.77305600574909,0.0854084300315482,0.0296329112973612,6
176,"Second",8.42780450246531,0.160289418086048,0.0839805505859793,7
176,"Second",3.52986003034709,0.00645764526852025,0.00291420459035483,8
176,"Second",9.70203036082604,0.110720211371299,0.0591269577940138,9
53,"First",4.51095109932949,0.068830870577781,0.0129899139845402,1
53,"First",7.7179521332269,0.216886508606445,0.163239578422624,10
53,"First",4.23803828754243,0.0435088807740921,0.0175467801872238,2
53,"First",11.4234796951669,0.455039994657597,0.0676241744438469,3
53,"First",8.37885014167257,0.144179976865429,0.0388866635557642,4
53,"First",8.9844830010668,0.160581480733642,0.114556354325004,5
53,"First",11.5384783230076,0.35950590232822,0.401694528101195,6
53,"First",8.09083888259683,0.0777082423647418,0.055916778753978,7
53,"First",7.05131868943337,0.0663846723663926,0.0560535693275199,8
53,"First",4.93749676932721,0.0158880390824947,0.0175550237875465,9
259,"Second",4.20564147182465,0.0733821749633407,0.0339632107089137,1
259,"Second",6.79468943880993,0.144846554220538,0.0642905081525438,10
259,"Second",2.0231430976256,0.0230307941068606,0.00643231764549326,2
259,"Second",3.22342765449871,0.0410745805949187,0.011305513863376,3
259,"Second",3.92335889648347,0.0415266315876218,0.0137547326488369,4
259,"Second",8.93101287308164,0.05885888626498,0.0227082874042165,5
259,"Second",5.0007547094565,0.054746672035087,0.0137348493065906,6
259,"Second",2.92725435387087,0.0678340487954743,0.0219892690746402,7
259,"Second",3.65713814154644,0.0253197923185573,0.00723705542818241,8
259,"Second",8.68961926119444,0.109311321069073,0.0324041519378624,9
692,"First",9.81240191623918,0.0355166547433768,0.0108896470180957,1
692,"First",2.72336417300891,0.021240230625458,0.00833739175183835,10
692,"First",10.4812426478721,0.484743747865685,0.120054045639602,2
692,"First",5.34933704510243,0.0248039400472509,0.0107878674004925,3
692,"First",5.73897022548515,0.0717698677056397,0.0355598111763904,4
692,"First",8.66163787554866,0.0517688149377041,0.0191771033533756,5
692,"First",10.9856378719616,0.43889497680863,0.183938975686361,6
692,"First",2.69160946433344,0.0134546316104419,0.00688011293025912,7
692,"First",6.4037105060081,0.0403848494401167,0.0264080696865291,8
692,"First",2.48863602871428,0.0135370886904262,0.0051606726281609,9
103,"Second",4.50031713181564,0.046711800810716,0.0136163952364014,1
103,"Second",9.20482727875209,0.0909657632145093,0.0511665356667958,10
103,"Second",6.04393197526002,0.0306764742073264,0.0124367281629987,2
103,"Second",7.16050133609731,0.0217539015153876,0.0085599540212528,3
103,"Second",11.5616485107334,0.0571936663041431,0.0145486707909719,4
103,"Second",7.87145491270257,0.0225213537230192,0.00901313068959823,5
103,"Second",6.32976086044466,0.0229733919767737,0.0111136174476934,6
103,"Second",6.84050406832125,0.0167373258029277,0.0111001243481296,7
103,"Second",4.08871272507942,0.0297031711334704,0.0108538619368637,8
103,"Second",6.95367922301871,0.102923951317783,0.0224322902073018,9
281,"First",10.1946436312027,0.071191133999338,0.0182151813997998,1
281,"First",7.80978139416316,0.109477068401453,0.0491988772938306,10
281,"First",10.5337645934982,0.174046349143735,0.0834475607357668,2
281,"First",9.82475633958694,0.14687968583435,0.064596383233484,3
281,"First",11.8474128216734,0.21748415058378,0.0818176076749801,4
281,"First",17.1329352739299,0.1104257997659,0.0176316865703893,5
281,"First",8.92277356397209,0.253507979545716,0.117998653381578,6
281,"First",7.99885775607003,0.103420101263966,0.0385336797756901,7
281,"First",11.2951825689392,0.442567194622328,0.102891553331237,8
281,"First",8.45909086057159,0.0916993389761712,0.0467542395529465,9
90,"Second",3.76870506984221,0.363105595073179,0.418645502307158,1
90,"Second",9.29477594619922,0.225760889948401,0.43432325990457,10
90,"Second",11.2820421134199,0.203476623176064,0.0658415853850876,2
90,"Second",4.81188937462237,0.198619963932478,0.160700797227548,3
90,"Second",7.50912907655092,0.246078414497151,0.496438646463312,4
90,"Second",8.58170099386069,0.0422436910013968,0.0965014511561454,5
90,"Second",10.6232767126588,0.0742696663538512,0.0758628635954224,6
90,"Second",7.10885026792372,0.468270066019661,1.15387661532217,7
90,"Second",7.40198355651335,0.0505411248302093,0.0575332017803655,8
90,"Second",14.5370597548081,0.150825343165878,0.310953574386003,9
509,"First",4.32327026760988,0.0261289415972673,0.00759828019690548,1
509,"First",6.8319532158253,0.0843025387359976,0.0292778160590233,10
509,"First",9.34157904891907,0.218798752899172,0.0805603958155445,2
509,"First",6.64206674016048,0.117243499758234,0.0463180180872147,3
509,"First",6.38953437814923,0.132116678890909,0.0431527293639359,4
509,"First",11.7795739498132,0.299659660700697,0.0771997617260604,5
509,"First",11.2132682742243,0.331649901484814,0.0531999920654723,6
509,"First",8.99435642835649,0.147523015361453,0.0807942405591974,7
509,"First",11.01185894713,0.151117768968015,0.0854960142044633,8
509,"First",9.64964368772209,0.140865473289159,0.0497719417733624,9
535,"Second",7.23372395370445,0.204041119351439,0.0828975722829599,1
535,"Second",6.82206701235752,0.0997174056798019,0.0154187718064432,10
535,"Second",9.19820677160319,0.238036762269954,0.189721995161911,2
535,"Second",12.8733008987227,0.27068847966957,0.134613757473301,3
535,"Second",7.99806131681764,0.145549663952687,0.0537956447587101,4
535,"Second",12.91502038783,0.406273948006816,0.18890382754524,5
535,"Second",7.57021044204996,0.221156544431429,0.104687634093789,6
535,"Second",8.44073438440535,0.326013520635204,0.109486717869681,7
535,"Second",11.4575086110219,0.0876130036360366,0.0396274608909408,8
535,"Second",9.10601514325141,0.109670962894884,0.0274932772612007,9
867,"First",7.37664570765375,0.0285027330933267,0.00779654919256373,1
867,"First",10.768048336397,0.0556198523540589,0.015240428333562,10
867,"First",9.62369600348608,0.0657507667652196,0.0142302605088717,2
867,"First",8.99958952519739,0.0872218490083921,0.0323107516371895,3
867,"First",8.44355552982044,0.0538314170837185,0.0206314690039504,4
867,"First",5.62425821656083,0.0322448873272121,0.0066760070385439,5
867,"First",13.2739627373078,0.0934382503812217,0.0313377144763177,6
867,"First",8.24840789585407,0.0389686342568713,0.0143599140580384,7
867,"First",10.030455800355,0.0428183528892578,0.0143986893647365,8
867,"First",10.2650816170962,0.0646487793172202,0.0186251785592382,9
84,"Second",13.3208989420996,0.753573997021742,0.27368880217717,1
84,"Second",6.06693302354793,0.0309954700001811,0.0158161364119153,10
84,"Second",8.24623270263124,0.252634299654108,0.139060798610484,2
84,"Second",6.74696394754629,0.176401159017511,0.0867799017254,3
84,"Second",9.37358196210105,0.225604506558548,0.0952768190878124,4
84,"Second",10.5671398700348,0.281821334863702,0.132619415790834,5
84,"Second",4.83485269205692,0.147188002754956,0.0774730567811831,6
84,"Second",13.0160377928013,0.460336781609108,0.245248417819357,7
84,"Second",10.0731696149513,0.377117638418522,0.259097243378065,8
84,"Second",11.4346738146309,0.0795689706795426,0.0358074497768791,9
765,"First",6.61598222798197,0.0503993741922156,0.0167624092484763,1
765,"First",6.91537577526016,0.332906340389737,0.603633367876793,10
765,"First",8.79307883820326,0.519064921569443,0.346125411531541,2
765,"First",8.71470261857579,0.304517988982615,0.17986280909832,3
765,"First",10.1595897720301,0.412437950438426,0.347412308312697,4
765,"First",7.91233101716374,0.368268724247017,0.272817852864957,5
765,"First",5.5988866426483,0.15652792509225,0.149384721164582,6
765,"First",4.85405691555712,0.220688272964945,0.212122261248398,7
765,"First",8.30917297633654,0.44008793507971,0.463847421848382,8
765,"First",8.05595188074804,0.243208096747103,0.529355821092285,9
557,"Second",7.4591490114498,0.250181579432263,0.169679898414844,1
557,"Second",5.15759287081316,0.0286165750150405,0.0170323708442377,10
557,"Second",12.0881620727872,0.151244493495878,0.118582593784366,2
557,"Second",4.24129993588121,0.0508354327379394,0.0207975624024717,3
557,"Second",5.01592716827675,0.0626449951181442,0.0207772270293585,4
557,"Second",12.4132834212455,0.255455959382928,0.113962015624528,5
557,"Second",9.17171188254323,0.443695994370382,0.154770501001786,6
557,"Second",11.1177229278118,0.112768088166954,0.0572427426454171,7
557,"Second",1.87946203414979,0.0142364065578746,0.00665108468020132,8
557,"Second",7.45516320047485,0.0969274638728786,0.031097277826601,9
606,"First",4.06039312203008,0.0258403979878861,0.0070068215383567,1
606,"First",7.60617961169467,0.106464039259132,0.0464605027412381,10
606,"First",5.27908712452813,0.0655693621209837,0.0172174273928753,2
606,"First",4.08833685226041,0.0315064105233678,0.0108850047279693,3
606,"First",7.44399438620329,0.0853318760039748,0.0295868173426348,4
606,"First",11.4371914706112,0.185704744400171,0.0990992997292417,5
606,"First",12.2619793663059,0.164528982941996,0.0547413874914976,6
606,"First",5.48846521159675,0.0265164904869703,0.00908630471555878,7
606,"First",6.5915437848671,0.117142119799462,0.0470441027065661,8
606,"First",6.6139942481979,0.0149311430420912,0.00364651458100759,9
235,"Second",10.1240128015534,0.172731319903032,0.0468750342930901,1
235,"Second",6.07891264443612,0.114459027988898,0.0403125773946315,10
235,"Second",2.97705749859204,0.0424217802177328,0.0152175190735388,2
235,"Second",3.45831725762109,0.0542293581369543,0.0155113149634516,3
235,"Second",5.65329036105723,0.0745539690216003,0.0251035047003734,4
235,"Second",7.48863983381196,0.128875489613048,0.0403550589147108,5
235,"Second",5.88560637894677,0.107478863953158,0.0370542550741909,6
235,"Second",6.39742366543863,0.140478291843555,0.0319639415969228,7
235,"Second",5.85659981325591,0.0960425419959787,0.0274443437218869,8
235,"Second",4.36880124309484,0.131750125463489,0.031583845088418,9
992,"First",5.24128066395171,0.0129578659130832,0.00390586307481957,1
992,"First",5.57203361102881,0.0196494298188416,0.00541597937774838,10
992,"First",8.46044289728602,0.0368647314629302,0.0074090089207528,2
992,"First",9.91312474555988,0.0736669578521167,0.0116455343877188,3
992,"First",7.95878987062783,0.05277082304729,0.00965819770794827,4
992,"First",8.96221306747775,0.0368935561189609,0.0056217892965877,5
992,"First",4.77541671623041,0.0173149975022129,0.00334618589128048,6
992,"First",9.95648592232454,0.0609177224686584,0.0195188287133515,7
992,"First",6.72557608198501,0.0186281868923542,0.0046607744432023,8
992,"First",5.56701847059382,0.0162613334739251,0.00435418750491241,9
43,"Second",9.67454343209833,0.236580882200203,0.0455926368988421,1
43,"Second",13.8111769333197,0.0569305060320812,0.0227533162651137,10
43,"Second",10.1059769338082,0.474797795808361,0.11665145053591,2
43,"Second",9.22591864325872,0.247563623072639,0.0905830333666791,3
43,"Second",9.16118353523803,0.196857177871615,0.0793969693402329,4
43,"Second",9.46892683957848,0.315442294844786,0.065526384199347,5
43,"Second",10.1790887503488,0.129173174366464,0.027902352279192,6
43,"Second",7.8283746004245,0.109610443533198,0.0422120153402958,7
43,"Second",11.7372489215706,0.142224221423719,0.0599313714126687,8
43,"Second",9.19412621090476,0.123784266247567,0.0472613152741417,9
726,"First",10.9989256645539,0.057890288336829,0.0151564269547712,1
726,"First",5.43473259028918,0.11554956893629,0.0326812168953841,10
726,"First",10.4219955650935,0.115617364225699,0.0255316889720606,2
726,"First",15.8635394615342,0.137368767917801,0.0461642720943534,3
726,"First",7.51385063694495,0.206340573881928,0.0850600364235775,4
726,"First",11.2290179174055,0.117108331578326,0.0415953886743199,5
726,"First",7.31652883158489,0.212217283778355,0.0775346390390218,6
726,"First",10.6221477891453,0.170980342175856,0.0593855115201196,7
726,"First",10.8890302771294,0.460905290542715,0.247556273714602,8
726,"First",4.80417371509085,0.102704359447072,0.0312515444445988,9
909,"Second",6.68023314663868,0.0903445986819457,0.0310483945554368,1
909,"Second",6.04750224893819,0.0251042418443346,0.00513314037657951,10
909,"Second",6.87336800811249,0.0227258134116722,0.0101937293954314,2
909,"Second",8.31073616910527,0.155062285809897,0.0491605071478891,3
909,"Second",7.08368804213725,0.0540426192390078,0.0119823384826242,4
909,"Second",6.50991898291835,0.0316253982096958,0.00982299229218984,5
909,"Second",10.4967461759815,0.175805508302776,0.0554766831286404,6
909,"Second",5.40694202839286,0.0223864725231829,0.00565965351659487,7
909,"Second",8.18960975561605,0.0353413163339132,0.0105597358280866,8
909,"Second",6.75268285009265,0.0324693794363865,0.0202377544296506,9
675,"First",5.05616979905095,0.030576983030233,0.0147936082292637,1
675,"First",2.42523806844822,0.0220709330277608,0.0341502222679047,10
675,"First",6.82143872515188,0.0947530065915008,0.0668121053413593,2
675,"First",2.7560540089416,0.0393031623865438,0.0221570048752698,3
675,"First",2.19798572119565,0.00723713936609554,0.00779729906590416,4
675,"First",8.99888182326179,0.121381737385486,0.138245646402715,5
675,"First",5.84706387748354,0.0357280132817498,0.0379266621336985,6
675,"First",12.6341416074209,0.263033973726894,0.375194742127851,7
675,"First",8.35069452289682,0.0966560238633176,0.166378000942745,8
675,"First",7.78864009674359,0.124536145765558,0.20986733334037,9
59,"Second",10.9756126737767,0.290173732110815,0.19346397526623,1
59,"Second",8.71829682610715,0.290556577234041,0.153097447028254,10
59,"Second",6.89273659006781,0.250589139653059,0.149149767089786,2
59,"Second",8.1804964536912,0.239274672323154,0.124566858651318,3
59,"Second",5.38047039697625,0.0886415530823839,0.0800024366532701,4
59,"Second",8.47724545254157,0.42793721289285,0.238636664677794,5
59,"Second",6.19010741703385,0.155138795960546,0.134900734991945,6
59,"Second",9.47131048236313,0.175053560413297,0.0784425931098235,7
59,"Second",6.81367241179045,0.125011476872507,0.0945729431298653,8
59,"Second",7.03963599710249,0.179761246196593,0.159780558339079,9
889,"First",12.1998654740983,0.0369015263125505,0.0236607477624981,1
889,"First",7.35562549575396,0.345625380073148,0.237751080069422,10
889,"First",3.89822694340109,0.0148071395921147,0.00625168439969471,2
889,"First",11.0088466890195,0.356263077380663,0.21618611206008,3
889,"First",3.87159064916401,0.171188959440766,0.150655069857962,4
889,"First",5.43877412244206,0.145439309314889,0.174843774632509,5
889,"First",4.71932767080713,0.217047337463468,0.185847425178873,6
889,"First",6.77449638718885,0.470882899431503,0.406448002911736,7
